0.979700,0.131800,0.091000,0.152300,0.103400,0.095300,0.087900,0.121900,0.045400,0.095900
0.138000,0.972900,0.108100,0.071600,0.132500,0.076800,0.113100,0.105000,0.130700,0.102500
0.093600,0.132700,0.974800,0.069900,0.085400,0.098600,0.085800,0.106600,0.113600,0.104200
0.129700,0.105200,0.133200,0.968900,0.102100,0.102100,0.083300,0.083700,0.106600,0.102200
0.093100,0.097900,0.102200,0.116800,0.969900,0.084000,0.107900,0.121700,0.145700,0.104300
0.113500,0.094700,0.110800,0.086400,0.131800,0.968000,0.103700,0.083500,0.135700,0.114800
0.108600,0.094600,0.082900,0.106600,0.082700,0.141600,0.968000,0.071000,0.094800,0.098500
0.099900,0.077100,0.061300,0.114700,0.065700,0.096100,0.193000,0.969800,0.082800,0.137800
0.088100,0.097100,0.081800,0.099900,0.129900,0.137400,0.110900,0.150400,0.968500,0.106700
0.124500,0.097200,0.125100,0.101900,0.112000,0.078400,0.101900,0.143400,0.131300,0.968800
