0.973800,0.113200,0.067400,0.072600,0.117700,0.063600,0.063400,0.122400,0.093500,0.078200
0.950100,0.971000,0.092400,0.085400,0.102500,0.058900,0.068600,0.166400,0.072100,0.104200
0.891600,0.959900,0.969600,0.113300,0.110800,0.081500,0.084500,0.155600,0.102500,0.080900
0.762300,0.893800,0.957400,0.970900,0.135100,0.069100,0.072600,0.137400,0.100800,0.065000
0.777900,0.849100,0.950500,0.964200,0.971800,0.080500,0.090000,0.161100,0.104700,0.085800
0.720000,0.761300,0.902300,0.944700,0.964700,0.970700,0.093200,0.158300,0.103000,0.079400
0.610900,0.582500,0.828000,0.896800,0.948000,0.956100,0.970200,0.133900,0.086800,0.109500
0.494100,0.465100,0.804300,0.899800,0.919500,0.942200,0.958800,0.970500,0.081300,0.100900
0.385000,0.437300,0.738800,0.819400,0.874500,0.906500,0.945900,0.961100,0.970800,0.109500
0.361500,0.299500,0.634700,0.740500,0.800700,0.842100,0.936100,0.933000,0.956700,0.970200
