0.977500,0.107700,0.096200,0.133100,0.112500,0.074300,0.120100,0.121800,0.085300,0.055700
0.117500,0.975400,0.112900,0.079300,0.100800,0.095000,0.101000,0.080600,0.131300,0.117100
0.110300,0.110600,0.973000,0.088800,0.063500,0.115100,0.140900,0.110600,0.114500,0.078200
0.099300,0.151700,0.135400,0.971100,0.130200,0.104000,0.095900,0.110500,0.110100,0.104100
0.115200,0.100200,0.127900,0.136500,0.975600,0.104300,0.119900,0.123100,0.119700,0.112100
0.078600,0.077700,0.138200,0.070400,0.120700,0.971600,0.129800,0.070500,0.137500,0.111800
0.075500,0.114000,0.110000,0.114600,0.127800,0.171600,0.969400,0.069100,0.120400,0.125900
0.061200,0.116700,0.093000,0.081700,0.080600,0.087100,0.194400,0.971500,0.073400,0.089000
0.105600,0.118100,0.071500,0.161800,0.102800,0.124100,0.113300,0.147400,0.973900,0.077800
0.106000,0.098400,0.101700,0.075100,0.101300,0.081800,0.080200,0.128500,0.208100,0.967100
