0.977000,0.127300,0.080300,0.165300,0.104000,0.041200,0.129100,0.095200,0.052100,0.071200
0.159000,0.968800,0.218000,0.105500,0.126600,0.074300,0.103300,0.121200,0.107800,0.113300
0.119700,0.132200,0.972000,0.122100,0.138900,0.118800,0.098000,0.099200,0.125600,0.159200
0.093400,0.125100,0.143900,0.968200,0.137600,0.091700,0.083800,0.161300,0.109900,0.128400
0.089300,0.140100,0.148100,0.108900,0.966900,0.123500,0.095000,0.083100,0.129900,0.104300
0.119300,0.069600,0.122700,0.063300,0.133600,0.965100,0.127400,0.066300,0.122800,0.133900
0.094000,0.098500,0.088000,0.106800,0.102500,0.128000,0.966300,0.074300,0.095800,0.090000
0.095100,0.112000,0.071000,0.098000,0.095700,0.092900,0.230700,0.967200,0.092900,0.071800
0.086700,0.100200,0.118000,0.127300,0.129800,0.061400,0.093600,0.110500,0.962400,0.105100
0.101300,0.138200,0.097200,0.136600,0.089300,0.104300,0.120400,0.093200,0.173400,0.968200
